Date,Open,High,Low,Close,Volume,Stock,Ticker,Sector,Year,Month,Month_Name,Quarter,Daily_return,Volatility_30D
2024-10-01,472.39496373878205,473.85366215719455,468.61143220996877,470.6171569824219,5285319,ITC,ITC.NS,FMCG,2024,10,October,4,-0.3763379523210042,0.9124833819210705
2024-10-03,463.642675162085,470.1612805125122,463.2324054066276,467.4718017578125,16481353,ITC,ITC.NS,FMCG,2024,10,October,4,-0.6683469095723704,0.8940675857288817
2024-10-04,464.9646155648812,471.6656015344404,457.260796130997,459.0841979980469,18930962,ITC,ITC.NS,FMCG,2024,10,October,4,-1.7942480654931758,0.9550833824281495
2024-10-07,462.22951664582615,469.47749966787137,462.0015986483461,465.1469421386719,17114457,ITC,ITC.NS,FMCG,2024,10,October,4,1.3206170386746319,0.9844018469302412
2024-10-08,464.964610200732,467.28944322025905,461.317835402975,463.09564208984375,9868331,ITC,ITC.NS,FMCG,2024,10,October,4,-0.4410004372804366,0.9881854891978508
2024-10-09,464.7822693286866,464.7822693286866,447.2321211477684,448.28057861328125,24874940,ITC,ITC.NS,FMCG,2024,10,October,4,-3.1991368801713493,1.1365666407211488
2024-10-10,451.60828794604396,451.88180111030306,446.22927276700216,448.5997009277344,13292273,ITC,ITC.NS,FMCG,2024,10,October,4,0.0711880749864946,1.1309536184321527
2024-10-11,449.4657827333566,450.33188844450945,444.3602809906422,445.0896301269531,14949380,ITC,ITC.NS,FMCG,2024,10,October,4,-0.7824505441091922,1.0973860749346325
2024-10-14,447.64240464295625,454.9359830741221,445.4999233829581,453.0669860839844,6970606,ITC,ITC.NS,FMCG,2024,10,October,4,1.792303261425321,1.1456053263403676
2024-10-15,454.024264650634,455.3006401045124,450.83332601593787,454.52569580078125,8347216,ITC,ITC.NS,FMCG,2024,10,October,4,0.32196336559522365,1.1048617639414429
2024-10-16,452.2008833474638,454.79922952979206,448.87318798542856,449.64813232421875,6939430,ITC,ITC.NS,FMCG,2024,10,October,4,-1.0731106121446565,1.1199426512414665
2024-10-17,451.2891822969338,451.2891822969338,444.9073336349127,445.72784423828125,7669729,ITC,ITC.NS,FMCG,2024,10,October,4,-0.8718568596457033,1.1252211271997932
2024-10-18,445.5910749882809,448.1438259382292,436.1550443992969,443.72210693359375,22616838,ITC,ITC.NS,FMCG,2024,10,October,4,-0.4499914758781087,1.1083522007042588
2024-10-21,443.72210571019014,444.54264518224113,435.1977471460307,440.9414367675781,7680088,ITC,ITC.NS,FMCG,2024,10,October,4,-0.6266692875033564,1.0651494729684794
2024-10-22,440.94143646609285,445.27199403454927,438.34309036731116,439.2547912597656,12772970,ITC,ITC.NS,FMCG,2024,10,October,4,-0.3825100948046112,0.9876731565755146
2024-10-23,438.5254539217694,440.62234002608295,437.15791699336745,437.932861328125,10553961,ITC,ITC.NS,FMCG,2024,10,October,4,-0.300948323830319,0.9821672633159809
2024-10-24,439.43712529179584,439.8017998552316,428.49677281164986,430.0466613769531,13596626,ITC,ITC.NS,FMCG,2024,10,October,4,-1.8007783036092073,1.0208284068794007
2024-10-25,433.78459129154515,449.9216066412517,432.3258930580839,439.71063232421875,32154050,ITC,ITC.NS,FMCG,2024,10,October,4,2.247191250438463,1.0973567202403816
2024-10-28,439.3915531808061,442.9927616367931,433.96697181201,441.39727783203125,8946214,ITC,ITC.NS,FMCG,2024,10,October,4,0.38358078786888683,1.091098186473986
2024-10-29,442.1722173304157,446.00134374693727,438.7989558078247,444.8617248535156,7131161,ITC,ITC.NS,FMCG,2024,10,October,4,0.7848818276588343,1.1033505603005918
2024-10-30,444.861729212034,449.6937179905663,443.5397585692342,448.1438293457031,6640080,ITC,ITC.NS,FMCG,2024,10,October,4,0.7377808224045879,1.1105735533558532
2024-10-31,448.55411388015784,449.46581481275115,441.89872307707066,445.6366882324219,8111694,ITC,ITC.NS,FMCG,2024,10,October,4,-0.5594501026471188,1.1136893314320282
2024-11-01,447.6424297306747,448.6452921258455,446.09254097658436,447.0042419433594,1517892,ITC,ITC.NS,FMCG,2024,11,November,4,0.3068763741966185,1.1151238543108013
2024-11-04,449.87601899719573,449.87601899719573,437.2034550817817,441.8075256347656,8754385,ITC,ITC.NS,FMCG,2024,11,November,4,-1.1625653228705235,1.1020592534374514
2024-11-05,440.30323726120656,442.21780041720694,434.8330609432438,437.79608154296875,7610046,ITC,ITC.NS,FMCG,2024,11,November,4,-0.9079619198503752,1.1016150566081768
2024-11-06,437.79609708104795,441.6252235289505,435.79037243527137,438.6166076660156,11749720,ITC,ITC.NS,FMCG,2024,11,November,4,0.18742198882981675,1.1042026114484218
2024-11-07,439.20923530604995,440.07534106121756,434.0581381451911,435.6991882324219,9267980,ITC,ITC.NS,FMCG,2024,11,November,4,-0.665141123843449,1.0996263974906932
2024-11-08,435.69915041250096,438.25190119200073,432.6905636627768,435.8359069824219,6325023,ITC,ITC.NS,FMCG,2024,11,November,4,0.03137916105711014,1.075125650458539
2024-11-11,435.83593115318143,438.9812746472622,432.2347516635963,434.83306884765625,5700343,ITC,ITC.NS,FMCG,2024,11,November,4,-0.23009534522039354,1.073881851516705
2024-11-12,435.4257115541998,435.74479098776305,429.545265117447,431.09515380859375,5236095,ITC,ITC.NS,FMCG,2024,11,November,4,-0.8596206928254801,1.0736846736612344
2024-11-13,428.54240340663677,432.7817708396454,426.9013532883317,430.5025329589844,11548660,ITC,ITC.NS,FMCG,2024,11,November,4,-0.13746868745189156,1.073976282962652
2024-11-14,429.59086608166643,431.1863210595827,421.4311816574202,424.804443359375,12087836,ITC,ITC.NS,FMCG,2024,11,November,4,-1.3235902610013839,1.0884811816139248
2024-11-18,424.85000928020037,426.4910593052737,421.2032346571783,425.3514404296875,8448573,ITC,ITC.NS,FMCG,2024,11,November,4,0.12876444181864066,1.054316194348699
2024-11-19,426.6734320394514,431.91566178860575,425.0779481985404,426.080810546875,7121472,ITC,ITC.NS,FMCG,2024,11,November,4,0.1714747025308494,1.0154957313206985
2024-11-21,420.2915427797919,423.0722117400087,415.1860408616483,416.7815246582031,20313155,ITC,ITC.NS,FMCG,2024,11,November,4,-2.1825169447871273,1.072765385103168
2024-11-22,415.9153768353446,434.4227918075198,415.27718911581206,432.7361755371094,20214206,ITC,ITC.NS,FMCG,2024,11,November,4,3.8280609707904922,1.1889828576875692
2024-11-25,436.7020442248571,439.61946977024564,430.68487029052017,434.6963195800781,14427013,ITC,ITC.NS,FMCG,2024,11,November,4,0.452965144533124,1.1930340381518627
2024-11-26,437.6137665685303,440.0297610711077,432.2347801116228,434.8786926269531,6791715,ITC,ITC.NS,FMCG,2024,11,November,4,0.041954127205667824,1.186201566398595
2024-11-27,435.3345000004188,437.70492808099607,431.2318893580711,434.83306884765625,7339184,ITC,ITC.NS,FMCG,2024,11,November,4,-0.010491150766955837,1.1330468270233363
2024-11-28,434.8786745654213,441.0782002838839,428.9982282727063,432.964111328125,14967609,ITC,ITC.NS,FMCG,2024,11,November,4,-0.4298103464127401,1.1310021315601293
2024-11-29,431.4142229467061,436.6108863385638,430.8671966230568,434.6507568359375,8668142,ITC,ITC.NS,FMCG,2024,11,November,4,0.3895578094541552,1.121579563538595
2024-12-02,433.966980868156,436.9755679077777,431.5965815849029,435.0610046386719,5689595,ITC,ITC.NS,FMCG,2024,12,December,4,0.09438561794319345,1.1126960560016237
2024-12-03,424.85001711458597,431.5965690728606,421.886996425715,430.8216247558594,23073942,ITC,ITC.NS,FMCG,2024,12,December,4,-0.9744334329235937,1.122867478319296
2024-12-04,432.5082652197201,435.97268813501296,425.2146870249997,425.8528747558594,13957078,ITC,ITC.NS,FMCG,2024,12,December,4,-1.153319544443876,1.135555756299616
2024-12-05,426.26315497287504,431.0039534664892,421.6590841659863,426.2175598144531,27432375,ITC,ITC.NS,FMCG,2024,12,December,4,0.08563639703098591,1.1348955887820766
2024-12-06,428.4967696297712,433.0096787190976,426.39988368201944,429.54522705078125,7842234,ITC,ITC.NS,FMCG,2024,12,December,4,0.7807438149138646,1.1452367923099687
2024-12-09,429.8643384901404,430.32020339572307,422.06935777337156,423.8927307128906,12154116,ITC,ITC.NS,FMCG,2024,12,December,4,-1.3159257703083238,1.1230019078152949
2024-12-10,424.25741035905713,425.26027264301655,421.75022575488975,424.34857177734375,9163636,ITC,ITC.NS,FMCG,2024,12,December,4,0.1075368911579444,1.0372753380541337
2024-12-11,425.94403586168113,426.8557367471317,423.6647980951895,424.1662292480469,7005617,ITC,ITC.NS,FMCG,2024,12,December,4,-0.042969987746899196,1.0331445727618458
2024-12-12,424.3941941854832,426.5822417304775,418.6049092085582,419.9268798828125,13380617,ITC,ITC.NS,FMCG,2024,12,December,4,-0.9994547120712127,1.0301634874152759
2024-12-13,419.3798443995844,432.508273854474,411.76718663458706,428.4967956542969,32976794,ITC,ITC.NS,FMCG,2024,12,December,4,2.0408114321893267,1.0958734431488861
2024-12-16,428.72473876610616,432.50829918536283,426.67344772907313,428.5879821777344,9354160,ITC,ITC.NS,FMCG,2024,12,December,4,0.021280561339609427,1.0934003118017606
2024-12-17,428.49681761367464,433.78464267777076,422.1605350111602,428.0865478515625,20608409,ITC,ITC.NS,FMCG,2024,12,December,4,-0.11699682376159481,1.0903720423838474
2024-12-18,430.95836126025506,431.96122353100753,425.6705078666972,428.95263671875,12841386,ITC,ITC.NS,FMCG,2024,12,December,4,0.2023163006485751,1.0745224152685224
2024-12-19,427.58508302389953,432.4626668364285,424.2118215541013,425.3514404296875,15161531,ITC,ITC.NS,FMCG,2024,12,December,4,-0.8395323820852729,1.0728036953077007
2024-12-20,425.3058791172928,426.17201380284894,418.74167849464,423.6192626953125,20231570,ITC,ITC.NS,FMCG,2024,12,December,4,-0.40723448182641286,1.0729838480521416
2024-12-23,429.5908519952404,435.5168645829624,426.3087229325619,432.37152099609375,19562956,ITC,ITC.NS,FMCG,2024,12,December,4,2.0660671200583014,1.138179261263005
2024-12-24,432.96411751939024,437.84167265770424,430.9127976719345,436.20062255859375,12009880,ITC,ITC.NS,FMCG,2024,12,December,4,0.8856044805352958,1.1501147795471351
2024-12-26,438.1151689192422,439.30038295953085,433.96696311963626,434.83306884765625,9188830,ITC,ITC.NS,FMCG,2024,12,December,4,-0.31351484619988046,1.1508137155936602
2024-12-27,437.3858599027387,439.3460184306621,433.9670029399372,436.33740234375,16906420,ITC,ITC.NS,FMCG,2024,12,December,4,0.3459565529549957,1.140535141902253
2024-12-30,438.2975495010603,438.93573727333114,433.96699168167027,434.8786926269531,13578360,ITC,ITC.NS,FMCG,2024,12,December,4,-0.33430774189000534,1.1421951290413066
2020-01-01,631.5614994346679,635.857836165516,629.456283947449,633.151123046875,2112415,Infosys,INFY.NS,IT,2020,1,January,1,,
2020-01-02,634.9127055572154,636.5452821568949,628.0385663277771,631.3037719726562,5658200,Infosys,INFY.NS,IT,2020,1,January,1,-0.2917709543542868,
2020-01-03,630.6163140268093,642.7319623931803,630.6163140268093,641.013427734375,7882938,Infosys,INFY.NS,IT,2020,1,January,1,1.538032274285106,
2020-01-06,641.0993785171215,647.7157479073298,632.8504325536925,634.8696899414062,6519403,Infosys,INFY.NS,IT,2020,1,January,1,-0.9584413566317118,
2020-01-07,634.1392721765393,638.091880808106,623.0547029448412,625.460693359375,7899363,Infosys,INFY.NS,IT,2020,1,January,1,-1.4820358777719589,
2020-01-08,622.9258478082336,626.4058699298521,608.6190260970619,617.1257934570312,8639443,Infosys,INFY.NS,IT,2020,1,January,1,-1.3326017111605637,
2020-01-09,620.1330983059867,628.553905692188,613.7745005648021,625.1597900390625,13521186,Infosys,INFY.NS,IT,2020,1,January,1,1.3018409969588474,
2020-01-10,636.244492808629,638.3497082159341,627.6947725496843,634.2681884765625,9341405,Infosys,INFY.NS,IT,2020,1,January,1,1.4569712548100577,
2020-01-13,653.0432166470738,668.080395977763,648.7468796954483,664.686279296875,36952038,Infosys,INFY.NS,IT,2020,1,January,1,4.79577746022124,
2020-01-14,661.5929489936188,667.607820828844,659.2299636297804,666.4907836914062,11414418,Infosys,INFY.NS,IT,2020,1,January,1,0.27148211881853346,
2020-01-15,664.9438903563332,664.9438903563332,654.890506244878,659.530517578125,6047430,Infosys,INFY.NS,IT,2020,1,January,1,-1.0443154329503712,
2020-01-16,662.2374053844961,663.7840762380827,653.25805043366,659.05810546875,5740586,Infosys,INFY.NS,IT,2020,1,January,1,-0.0716285443636111,
2020-01-17,662.2373957058855,664.1277944750946,654.9765756863783,659.7884521484375,3762957,Infosys,INFY.NS,IT,2020,1,January,1,0.11081673582757912,
2020-01-20,663.0106768415801,665.416667416314,655.5780456130107,660.3040161132812,3887680,Infosys,INFY.NS,IT,2020,1,January,1,0.07814079848851296,
2020-01-21,660.3039963649677,662.0654839187372,653.687627373367,655.1913452148438,4448374,Infosys,INFY.NS,IT,2020,1,January,1,-0.7742904440490861,
2020-01-22,660.3040213594156,668.5100142587062,658.1988058125564,661.8077392578125,9733935,Infosys,INFY.NS,IT,2020,1,January,1,1.0098414900152841,
2020-01-23,667.736559986857,674.9544258757634,667.3928845536539,673.9662475585938,12528017,Infosys,INFY.NS,IT,2020,1,January,1,1.8371662311499115,
2020-01-24,666.5765599969933,675.8136828071354,664.7291144567608,672.5914306640625,7540490,Infosys,INFY.NS,IT,2020,1,January,1,-0.20398898305538093,
2020-01-27,669.4122617899837,674.3530493717882,665.4166998215759,668.595947265625,3741610,Infosys,INFY.NS,IT,2020,1,January,1,-0.5940431614617325,
2020-01-28,671.0877505893266,671.7751539292527,663.354345012753,668.5099487304688,5121009,Infosys,INFY.NS,IT,2020,1,January,1,-0.01286255705078565,
2020-01-29,675.8996553584789,681.2271232506934,673.8803981274411,678.5634155273438,6832757,Infosys,INFY.NS,IT,2020,1,January,1,1.5038619568739309,
2020-01-30,678.5634230837039,678.5634230837039,668.5099848025825,670.8300170898438,3859680,Infosys,INFY.NS,IT,2020,1,January,1,-1.1396721751481431,
2020-01-31,670.7009599419445,674.4817563604083,663.0105085004922,666.7483520507812,6092028,Infosys,INFY.NS,IT,2020,1,January,1,-0.6084499701980106,
2020-02-03,671.9470147414929,679.6374674069847,656.9098373016258,659.4017333984375,6416745,Infosys,INFY.NS,IT,2020,2,February,1,-1.1018577893364245,
2020-02-04,661.7218192118607,678.7353560855137,661.7218192118607,676.9738159179688,5771311,Infosys,INFY.NS,IT,2020,2,February,1,2.664852339554513,
2020-02-05,671.0877950146051,675.3841317304477,665.4166515278996,674.13818359375,6310409,Infosys,INFY.NS,IT,2020,2,February,1,-0.418868833261099,
2020-02-06,673.9663127493939,676.0715282077489,661.6358474791257,662.7958374023438,7341622,Infosys,INFY.NS,IT,2020,2,February,1,-1.682495735657863,
2020-02-07,666.7486402015351,669.240484533131,662.4952555039413,667.9086303710938,2853344,Infosys,INFY.NS,IT,2020,2,February,1,0.7713978694839474,
2020-02-10,665.0728403110519,668.5099092532279,661.4209545599899,664.3854370117188,3827682,Infosys,INFY.NS,IT,2020,2,February,1,-0.527496307004971,
2020-02-11,669.3692970632507,669.4552028240754,660.9484871271686,664.686279296875,4312817,Infosys,INFY.NS,IT,2020,2,February,1,0.0452812882999698,
2020-02-12,666.6196444491172,673.0211971260142,666.0181467745829,671.1307983398438,2948825,Infosys,INFY.NS,IT,2020,2,February,1,0.9695580070925969,1.3965337982238577
2020-02-13,674.5247682166347,682.2581732025579,672.1188304878938,680.7544555664062,4387430,Infosys,INFY.NS,IT,2020,2,February,1,1.433946594370017,1.4108902782860768
2020-02-14,682.687904616437,686.7264716212071,674.1811369350173,675.7708129882812,5321680,Infosys,INFY.NS,IT,2020,2,February,1,-0.7320763804591568,1.4008893129794155
2020-02-17,679.0789279947746,681.7856409332788,673.0640569718882,678.3485717773438,2929629,Infosys,INFY.NS,IT,2020,2,February,1,0.38145459074556687,1.38442213939541
2020-02-18,674.5248398118925,686.5975350544546,673.3648499190842,685.3945922851562,5083346,Infosys,INFY.NS,IT,2020,2,February,1,1.038702048026896,1.3530589156491764
2020-02-19,687.4137953252462,691.5812204812013,684.1056374134477,687.8004760742188,3985192,Infosys,INFY.NS,IT,2020,2,February,1,0.35102170576530867,1.3168293731443304
2020-02-20,690.2064803636806,692.6553712672503,682.1293465122486,684.8360595703125,4564569,Infosys,INFY.NS,IT,2020,2,February,1,-0.43099948415655787,1.3125586049813145
2020-02-24,687.4997252716818,697.3812989273168,680.6685923965873,683.8478393554688,6627536,Infosys,INFY.NS,IT,2020,2,February,1,-0.1443002600452714,1.2968810511658582
2020-02-25,686.5545408427163,692.5694116636162,683.461199684458,686.0390014648438,6996695,Infosys,INFY.NS,IT,2020,2,February,1,0.32041661657367104,0.9743376870558401
2020-02-26,682.2152342204753,688.6597385066209,670.6580793782189,672.5914306640625,8760569,Infosys,INFY.NS,IT,2020,2,February,1,-1.9601758459894758,1.0442670090058221
2020-02-27,668.5099535525468,670.8729386068777,663.5262137452423,668.3810424804688,5223386,Infosys,INFY.NS,IT,2020,2,February,1,-0.6259949192984449,1.0320709897711415
2020-02-28,644.4505347061641,650.2935423983963,620.4340009570107,628.7259521484375,14123957,Infosys,INFY.NS,IT,2020,2,February,1,-5.933006445674294,1.5031156923974356
2020-03-02,633.2799877575525,658.1128332217729,630.4873690869798,636.760009765625,9821523,Infosys,INFY.NS,IT,2020,3,March,1,1.2778313969280308,1.5249288613958634
2020-03-03,648.7468808338824,652.1839504012142,636.9319541961793,641.8727416992188,7826587,Infosys,INFY.NS,IT,2020,3,March,1,0.802929181352896,1.5336779830137799
2020-03-04,647.8016904496086,654.332101475623,640.6267764513437,651.9691162109375,11013444,Infosys,INFY.NS,IT,2020,3,March,1,1.5729557988380716,1.556879387290269
2020-03-05,656.2654546302358,664.686264377304,645.9542461777803,648.4031372070312,7755293,Infosys,INFY.NS,IT,2020,3,March,1,-0.5469552031284408,1.547822761355493
2020-03-06,636.7170538393751,639.2948556767816,626.4917522394582,634.95556640625,9216022,Infosys,INFY.NS,IT,2020,3,March,1,-2.073952149384417,1.5475449603798654
2020-03-09,622.5391507011657,623.6991405627762,598.9093002604727,605.3108520507812,10308654,Infosys,INFY.NS,IT,2020,3,March,1,-4.668785647986873,1.75062243006471
2020-03-11,593.4529501363179,598.0070560948201,574.8927459768876,589.4573364257812,16165009,Infosys,INFY.NS,IT,2020,3,March,1,-2.6190701143534056,1.7992955410310976
2020-03-12,573.990531621809,575.7090661476228,539.1902074740797,542.3695068359375,13965574,Infosys,INFY.NS,IT,2020,3,March,1,-7.988335487579867,2.2678396945895734
2020-03-13,508.68628698145295,573.1313402307924,489.78240469498,551.9503784179688,16903113,Infosys,INFY.NS,IT,2020,3,March,1,1.766484188597528,2.277004494791899
2020-03-16,534.4642708593905,534.5931819350706,498.3750435666342,501.0817565917969,19140152,Infosys,INFY.NS,IT,2020,3,March,1,-9.216158519897089,2.76154709665134
2020-03-17,505.3350502705367,508.68621353384583,472.5969889250257,476.8503723144531,16059887,Infosys,INFY.NS,IT,2020,3,March,1,-4.835814507029379,2.8510098962797437
2020-03-18,488.063759863952,496.6564316925427,453.6930725495892,459.1064453125,15390183,Infosys,INFY.NS,IT,2020,3,March,1,-3.721068081761314,2.891821262060007
